Id,Time,Machine,Component,Parameter,Value
724,06-05-2022 00:30,Articulated_Truck_1,Misc,Air Filter Pressure,9.01
725,06-05-2022 00:40,Dozer_1,Misc,Exhaust Gas Temperature,903.08
726,06-05-2022 00:50,Articulated_Truck_1,Fuel,Fuel Pressure,41.28
727,06-05-2022 01:00,Excavator_1,Fuel,Fuel Level,3.02
728,06-05-2022 01:10,Articulated_Truck_1,Fuel,Fuel Pressure,26.8
729,06-05-2022 01:20,Articulated_Truck_1,Fuel,Fuel Level,3.46
730,06-05-2022 01:30,Excavator_1,Engine,Temperature,602.59
731,06-05-2022 01:40,Dozer_1,Misc,Air Filter Pressure,10.59
732,06-05-2022 01:50,Articulated_Truck_1,Drive,Brake Control,2.86
733,06-05-2022 02:00,Articulated_Truck_1,Engine,Speed,4956.04
734,06-05-2022 02:10,Excavator_1,Misc,System Voltage,32.89
735,06-05-2022 02:20,Excavator_1,Misc,Air Filter Pressure,20.08
736,06-05-2022 02:30,Backhoe_Loader_1,Misc,Air Filter Pressure,31.17
737,06-05-2022 02:40,Excavator_1,Engine,Temperature,431.68
738,06-05-2022 02:50,Dozer_1,Fuel,Fuel Level,4.67
739,06-05-2022 03:00,Excavator_1,Drive,Transmission Pressure,1998.3
740,06-05-2022 03:10,Articulated_Truck_1,Misc,Exhaust Gas Temperature,1902.23
741,06-05-2022 03:20,Articulated_Truck_1,Engine,Temperature,141.22
742,06-05-2022 03:30,Excavator_1,Misc,Air Filter Pressure,13.38
743,06-05-2022 03:40,Backhoe_Loader_1,Drive,Pedal Sensor,3.95
744,06-05-2022 03:50,Backhoe_Loader_1,Misc,Air Filter Pressure,14.33
745,06-05-2022 04:00,Articulated_Truck_1,Fuel,Temperature,320.69
746,06-05-2022 04:10,Backhoe_Loader_1,Fuel,Water in Fuel,2186.44
747,06-05-2022 04:20,Articulated_Truck_1,Engine,Speed,4907.0
748,06-05-2022 04:30,Excavator_1,Misc,Hydraulic Pump Rate,308.47
749,06-05-2022 04:40,Dozer_1,Engine,Speed,1141.52
750,06-05-2022 04:50,Articulated_Truck_1,Engine,Oil Pressure,129.15
751,06-05-2022 05:00,Dozer_1,Drive,Brake Control,1.99
752,06-05-2022 05:10,Excavator_1,Drive,Brake Control,3.3
753,06-05-2022 05:20,Backhoe_Loader_1,Misc,System Voltage,88.65
754,06-05-2022 05:30,Articulated_Truck_1,Drive,Brake Control,0.34
755,06-05-2022 05:40,Articulated_Truck_1,Drive,Pedal Sensor,11.47
756,06-05-2022 05:50,Backhoe_Loader_1,Engine,Oil Pressure,115.15
757,06-05-2022 06:00,Backhoe_Loader_1,Engine,Temperature,492.59
758,06-05-2022 06:10,Articulated_Truck_1,Engine,Speed,6194.73
759,06-05-2022 06:20,Backhoe_Loader_1,Misc,Air Filter Pressure,12.55
760,06-05-2022 06:30,Articulated_Truck_1,Drive,Transmission Pressure,929.36
761,06-05-2022 06:40,Dozer_1,Fuel,Fuel Level,4.04
762,06-05-2022 06:50,Articulated_Truck_1,Fuel,Water in Fuel,2961.3
763,06-05-2022 07:00,Excavator_1,Misc,Hydraulic Pump Rate,168.19
764,06-05-2022 07:10,Backhoe_Loader_1,Engine,Temperature,53.88
765,06-05-2022 07:20,Excavator_1,Drive,Brake Control,3.54
766,06-05-2022 07:30,Backhoe_Loader_1,Engine,Speed,2006.31
767,06-05-2022 07:40,Excavator_1,Drive,Pedal Sensor,13.97
768,06-05-2022 07:50,Backhoe_Loader_1,Drive,Brake Control,0.64
769,06-05-2022 08:00,Backhoe_Loader_1,Fuel,Temperature,776.49
770,06-05-2022 08:10,Excavator_1,Drive,Transmission Pressure,1110.9
771,06-05-2022 08:20,Dozer_1,Fuel,Water in Fuel,1577.03
772,06-05-2022 08:30,Backhoe_Loader_1,Fuel,Temperature,429.0
773,06-05-2022 08:40,Articulated_Truck_1,Fuel,Water in Fuel,5266.78
774,06-05-2022 08:50,Articulated_Truck_1,Drive,Transmission Pressure,1762.8
775,06-05-2022 09:00,Dozer_1,Fuel,Water in Fuel,4251.52
776,06-05-2022 09:10,Excavator_1,Drive,Brake Control,2.59
777,06-05-2022 09:20,Backhoe_Loader_1,Drive,Pedal Sensor,9.05
778,06-05-2022 09:30,Excavator_1,Misc,Exhaust Gas Temperature,1271.96
779,06-05-2022 09:40,Dozer_1,Drive,Transmission Pressure,213.72
780,06-05-2022 09:50,Backhoe_Loader_1,Drive,Pedal Sensor,21.72
781,06-05-2022 10:00,Excavator_1,Drive,Brake Control,0.06
782,06-05-2022 10:10,Excavator_1,Misc,System Voltage,54.53
783,06-05-2022 10:20,Backhoe_Loader_1,Drive,Pedal Sensor,10.65
784,06-05-2022 10:30,Backhoe_Loader_1,Fuel,Fuel Pressure,163.83
785,06-05-2022 10:40,Dozer_1,Misc,Hydraulic Pump Rate,439.94
786,06-05-2022 10:50,Articulated_Truck_1,Misc,Exhaust Gas Temperature,928.26
787,06-05-2022 11:00,Backhoe_Loader_1,Misc,Air Filter Pressure,21.43
788,06-05-2022 11:10,Backhoe_Loader_1,Misc,Air Filter Pressure,32.51
789,06-05-2022 11:20,Excavator_1,Fuel,Fuel Level,1.43
790,06-05-2022 11:30,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,251.67
791,06-05-2022 11:40,Dozer_1,Drive,Pedal Sensor,29.62
792,06-05-2022 11:50,Articulated_Truck_1,Misc,Air Filter Pressure,22.55
793,06-05-2022 12:00,Articulated_Truck_1,Misc,Air Filter Pressure,18.63
794,06-05-2022 12:10,Excavator_1,Misc,Air Filter Pressure,21.23
795,06-05-2022 12:20,Excavator_1,Engine,Temperature,119.89
796,06-05-2022 12:30,Excavator_1,Drive,Pedal Sensor,20.52
797,06-05-2022 12:40,Articulated_Truck_1,Drive,Transmission Pressure,1804.33
798,06-05-2022 12:50,Articulated_Truck_1,Drive,Brake Control,1.74
799,06-05-2022 13:00,Backhoe_Loader_1,Drive,Pedal Sensor,18.99
800,06-05-2022 13:10,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,78.11
801,06-05-2022 13:20,Excavator_1,Misc,Exhaust Gas Temperature,976.03
802,06-05-2022 13:30,Excavator_1,Fuel,Temperature,39.4
803,06-05-2022 13:40,Dozer_1,Fuel,Water in Fuel,4398.86
804,06-05-2022 13:50,Backhoe_Loader_1,Engine,Speed,839.22
805,06-05-2022 14:00,Articulated_Truck_1,Fuel,Fuel Level,0.15
806,06-05-2022 14:10,Dozer_1,Engine,Temperature,71.08
807,06-05-2022 14:20,Excavator_1,Fuel,Fuel Level,1.86
808,06-05-2022 14:30,Dozer_1,Engine,Speed,4668.42
809,06-05-2022 14:40,Excavator_1,Drive,Brake Control,0.02
810,06-05-2022 14:50,Excavator_1,Misc,Hydraulic Pump Rate,430.2
811,06-05-2022 15:00,Excavator_1,Fuel,Fuel Pressure,33.33
812,06-05-2022 15:10,Backhoe_Loader_1,Drive,Pedal Sensor,17.52
813,06-05-2022 15:20,Backhoe_Loader_1,Drive,Pedal Sensor,12.73
814,06-05-2022 15:30,Excavator_1,Drive,Transmission Pressure,432.68
815,06-05-2022 15:40,Articulated_Truck_1,Engine,Speed,3078.33
816,06-05-2022 15:50,Articulated_Truck_1,Misc,Air Filter Pressure,30.66
817,06-05-2022 16:00,Articulated_Truck_1,Engine,Temperature,460.71
818,06-05-2022 16:10,Dozer_1,Misc,Air Filter Pressure,5.28
819,06-05-2022 16:20,Backhoe_Loader_1,Misc,Exhaust Gas Temperature,231.79
820,06-05-2022 16:30,Backhoe_Loader_1,Fuel,Temperature,664.99
821,06-05-2022 16:40,Backhoe_Loader_1,Fuel,Fuel Pressure,77.63
822,06-05-2022 16:50,Excavator_1,Misc,System Voltage,5.09
823,06-05-2022 17:00,Excavator_1,Fuel,Temperature,246.16
824,06-05-2022 17:10,Backhoe_Loader_1,Engine,Temperature,170.3
825,06-05-2022 17:20,Articulated_Truck_1,Drive,Brake Control,3.88
826,06-05-2022 17:30,Dozer_1,Drive,Pedal Sensor,21.32
827,06-05-2022 17:40,Excavator_1,Drive,Pedal Sensor,5.76
828,06-05-2022 17:50,Dozer_1,Fuel,Fuel Pressure,24.63
829,06-05-2022 18:00,Backhoe_Loader_1,Misc,System Voltage,81.03
830,06-05-2022 18:10,Articulated_Truck_1,Fuel,Fuel Level,0.28
831,06-05-2022 18:20,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,177.02
832,06-05-2022 18:30,Excavator_1,Misc,Air Filter Pressure,13.56
833,06-05-2022 18:40,Articulated_Truck_1,Engine,Speed,1117.37
834,06-05-2022 18:50,Dozer_1,Fuel,Temperature,523.08
835,06-05-2022 19:00,Articulated_Truck_1,Engine,Oil Pressure,114.29
836,06-05-2022 19:10,Dozer_1,Misc,System Voltage,84.9
837,06-05-2022 19:20,Articulated_Truck_1,Engine,Temperature,281.89
838,06-05-2022 19:30,Excavator_1,Engine,Temperature,290.79
839,06-05-2022 19:40,Dozer_1,Drive,Transmission Pressure,1876.2
840,06-05-2022 19:50,Excavator_1,Drive,Pedal Sensor,3.91
841,06-05-2022 20:00,Backhoe_Loader_1,Engine,Temperature,794.64
842,06-05-2022 20:10,Excavator_1,Drive,Brake Control,3.12
843,06-05-2022 20:20,Excavator_1,Drive,Pedal Sensor,3.85
844,06-05-2022 20:30,Excavator_1,Misc,Exhaust Gas Temperature,1472.62
845,06-05-2022 20:40,Backhoe_Loader_1,Fuel,Fuel Level,4.14
846,06-05-2022 20:50,Dozer_1,Misc,System Voltage,80.47
847,06-05-2022 21:00,Articulated_Truck_1,Fuel,Temperature,593.72
848,06-05-2022 21:10,Backhoe_Loader_1,Engine,Speed,3690.3
849,06-05-2022 21:20,Excavator_1,Fuel,Fuel Level,3.21
850,06-05-2022 21:30,Dozer_1,Fuel,Water in Fuel,4592.25
851,06-05-2022 21:40,Articulated_Truck_1,Fuel,Fuel Pressure,115.61
852,06-05-2022 21:50,Backhoe_Loader_1,Fuel,Fuel Level,1.13
853,06-05-2022 22:00,Dozer_1,Fuel,Temperature,622.7
854,06-05-2022 22:10,Backhoe_Loader_1,Engine,Temperature,532.66
855,06-05-2022 22:20,Dozer_1,Engine,Speed,2109.59
856,06-05-2022 22:30,Backhoe_Loader_1,Engine,Oil Pressure,47.07
857,06-05-2022 22:40,Dozer_1,Fuel,Fuel Pressure,142.37
858,06-05-2022 22:50,Articulated_Truck_1,Engine,Speed,6177.15
859,06-05-2022 23:00,Backhoe_Loader_1,Engine,Temperature,410.1
860,06-05-2022 23:10,Articulated_Truck_1,Drive,Pedal Sensor,19.34
861,06-05-2022 23:20,Backhoe_Loader_1,Engine,Oil Pressure,54.88
862,06-05-2022 23:30,Backhoe_Loader_1,Fuel,Fuel Level,3.31
863,06-05-2022 23:40,Excavator_1,Misc,Hydraulic Pump Rate,319.8
864,06-05-2022 23:50,Excavator_1,Drive,Brake Control,1.26
865,07-05-2022 00:00,Dozer_1,Drive,Pedal Sensor,21.97
866,07-05-2022 00:10,Articulated_Truck_1,Fuel,Temperature,455.84
867,07-05-2022 00:20,Excavator_1,Misc,Hydraulic Pump Rate,213.78
868,07-05-2022 00:30,Excavator_1,Misc,System Voltage,36.89
869,07-05-2022 00:40,Articulated_Truck_1,Fuel,Fuel Pressure,93.12
870,07-05-2022 00:50,Dozer_1,Engine,Temperature,61.7
871,07-05-2022 01:00,Backhoe_Loader_1,Drive,Transmission Pressure,1968.6
872,07-05-2022 01:10,Backhoe_Loader_1,Drive,Pedal Sensor,20.09
873,07-05-2022 01:20,Articulated_Truck_1,Engine,Speed,3267.08
874,07-05-2022 01:30,Dozer_1,Drive,Pedal Sensor,23.12
875,07-05-2022 01:40,Articulated_Truck_1,Engine,Temperature,694.54
876,07-05-2022 01:50,Excavator_1,Fuel,Temperature,55.33
877,07-05-2022 02:00,Excavator_1,Drive,Brake Control,1.73
878,07-05-2022 02:10,Excavator_1,Drive,Pedal Sensor,12.3
879,07-05-2022 02:20,Articulated_Truck_1,Misc,Exhaust Gas Temperature,253.43
880,07-05-2022 02:30,Excavator_1,Engine,Oil Pressure,7.18
881,07-05-2022 02:40,Articulated_Truck_1,Fuel,Fuel Level,2.84
882,07-05-2022 02:50,Articulated_Truck_1,Misc,Air Filter Pressure,3.94
883,07-05-2022 03:00,Backhoe_Loader_1,Fuel,Fuel Pressure,11.94
884,07-05-2022 03:10,Excavator_1,Misc,Exhaust Gas Temperature,1218.57
885,07-05-2022 03:20,Excavator_1,Misc,Hydraulic Pump Rate,233.91
886,07-05-2022 03:30,Excavator_1,Engine,Speed,5427.37
887,07-05-2022 03:40,Dozer_1,Fuel,Fuel Pressure,182.95
888,07-05-2022 03:50,Dozer_1,Drive,Transmission Pressure,1344.06
889,07-05-2022 04:00,Excavator_1,Drive,Brake Control,1.08
890,07-05-2022 04:10,Articulated_Truck_1,Fuel,Water in Fuel,6151.44
891,07-05-2022 04:20,Excavator_1,Engine,Speed,5281.84
892,07-05-2022 04:30,Articulated_Truck_1,Drive,Brake Control,0.37
893,07-05-2022 04:40,Dozer_1,Fuel,Fuel Level,0.77
894,07-05-2022 04:50,Backhoe_Loader_1,Engine,Speed,2027.69
895,07-05-2022 05:00,Articulated_Truck_1,Drive,Pedal Sensor,19.74
896,07-05-2022 05:10,Excavator_1,Fuel,Fuel Level,3.98
897,07-05-2022 05:20,Excavator_1,Fuel,Water in Fuel,4026.53
898,07-05-2022 05:30,Dozer_1,Fuel,Water in Fuel,3536.57
899,07-05-2022 05:40,Articulated_Truck_1,Engine,Oil Pressure,10.92
900,07-05-2022 05:50,Dozer_1,Drive,Transmission Pressure,1277.13
901,07-05-2022 06:00,Excavator_1,Misc,Exhaust Gas Temperature,250.32
902,07-05-2022 06:10,Dozer_1,Engine,Temperature,44.46
903,07-05-2022 06:20,Excavator_1,Misc,Hydraulic Pump Rate,90.2
904,07-05-2022 06:30,Articulated_Truck_1,Fuel,Temperature,624.72
905,07-05-2022 06:40,Backhoe_Loader_1,Engine,Oil Pressure,17.29
906,07-05-2022 06:50,Backhoe_Loader_1,Engine,Speed,2182.63
907,07-05-2022 07:00,Excavator_1,Drive,Pedal Sensor,18.08
908,07-05-2022 07:10,Backhoe_Loader_1,Engine,Temperature,297.05
909,07-05-2022 07:20,Articulated_Truck_1,Drive,Transmission Pressure,885.01
910,07-05-2022 07:30,Excavator_1,Fuel,Temperature,171.42
911,07-05-2022 07:40,Backhoe_Loader_1,Misc,Exhaust Gas Temperature,1658.96
912,07-05-2022 07:50,Articulated_Truck_1,Engine,Oil Pressure,83.39
913,07-05-2022 08:00,Backhoe_Loader_1,Fuel,Water in Fuel,1205.34
914,07-05-2022 08:10,Dozer_1,Drive,Pedal Sensor,13.34
915,07-05-2022 08:20,Backhoe_Loader_1,Drive,Transmission Pressure,1815.03
916,07-05-2022 08:30,Excavator_1,Engine,Oil Pressure,60.09
917,07-05-2022 08:40,Dozer_1,Engine,Speed,692.25
918,07-05-2022 08:50,Articulated_Truck_1,Fuel,Temperature,187.08
919,07-05-2022 09:00,Dozer_1,Misc,Hydraulic Pump Rate,75.32
920,07-05-2022 09:10,Dozer_1,Misc,Hydraulic Pump Rate,153.14
921,07-05-2022 09:20,Dozer_1,Drive,Transmission Pressure,1735.85
922,07-05-2022 09:30,Excavator_1,Fuel,Temperature,117.16
923,07-05-2022 09:40,Excavator_1,Engine,Oil Pressure,52.83
924,07-05-2022 09:50,Articulated_Truck_1,Engine,Speed,3278.42
925,07-05-2022 10:00,Backhoe_Loader_1,Misc,System Voltage,72.29
926,07-05-2022 10:10,Backhoe_Loader_1,Fuel,Fuel Level,3.82
927,07-05-2022 10:20,Articulated_Truck_1,Fuel,Fuel Level,3.25
928,07-05-2022 10:30,Dozer_1,Drive,Transmission Pressure,1041.19
929,07-05-2022 10:40,Dozer_1,Engine,Temperature,366.08
930,07-05-2022 10:50,Backhoe_Loader_1,Fuel,Water in Fuel,5812.63
931,07-05-2022 11:00,Backhoe_Loader_1,Fuel,Water in Fuel,5143.45
932,07-05-2022 11:10,Articulated_Truck_1,Misc,Air Filter Pressure,31.95
933,07-05-2022 11:20,Dozer_1,Misc,Exhaust Gas Temperature,1140.94
934,07-05-2022 11:30,Backhoe_Loader_1,Misc,Exhaust Gas Temperature,1657.0
935,07-05-2022 11:40,Backhoe_Loader_1,Drive,Pedal Sensor,7.92
936,07-05-2022 11:50,Excavator_1,Misc,Exhaust Gas Temperature,1749.39
937,07-05-2022 12:00,Articulated_Truck_1,Engine,Speed,6120.14
938,07-05-2022 12:10,Articulated_Truck_1,Drive,Pedal Sensor,24.79
939,07-05-2022 12:20,Articulated_Truck_1,Misc,Air Filter Pressure,16.38
940,07-05-2022 12:30,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,373.45
941,07-05-2022 12:40,Articulated_Truck_1,Engine,Speed,2382.73
942,07-05-2022 12:50,Excavator_1,Drive,Brake Control,1.15
943,07-05-2022 13:00,Dozer_1,Drive,Transmission Pressure,730.35
944,07-05-2022 13:10,Excavator_1,Drive,Pedal Sensor,10.79
945,07-05-2022 13:20,Dozer_1,Misc,Air Filter Pressure,36.41
946,07-05-2022 13:30,Excavator_1,Drive,Transmission Pressure,710.44
947,07-05-2022 13:40,Articulated_Truck_1,Misc,Air Filter Pressure,28.43
948,07-05-2022 13:50,Articulated_Truck_1,Drive,Transmission Pressure,1416.17
949,07-05-2022 14:00,Excavator_1,Fuel,Water in Fuel,701.66
950,07-05-2022 14:10,Excavator_1,Misc,Exhaust Gas Temperature,1057.52
951,07-05-2022 14:20,Excavator_1,Engine,Temperature,68.51
952,07-05-2022 14:30,Excavator_1,Engine,Temperature,596.65
953,07-05-2022 14:40,Excavator_1,Engine,Temperature,274.21
954,07-05-2022 14:50,Dozer_1,Fuel,Fuel Pressure,104.9
955,07-05-2022 15:00,Articulated_Truck_1,Misc,System Voltage,57.58
956,07-05-2022 15:10,Dozer_1,Fuel,Fuel Level,3.24
957,07-05-2022 15:20,Excavator_1,Drive,Brake Control,2.24
958,07-05-2022 15:30,Backhoe_Loader_1,Drive,Transmission Pressure,633.49
959,07-05-2022 15:40,Dozer_1,Fuel,Fuel Level,2.72
960,07-05-2022 15:50,Excavator_1,Misc,Hydraulic Pump Rate,219.66
961,07-05-2022 16:00,Excavator_1,Drive,Brake Control,3.22
962,07-05-2022 16:10,Backhoe_Loader_1,Drive,Brake Control,1.06
963,07-05-2022 16:20,Dozer_1,Drive,Brake Control,3.39
964,07-05-2022 16:30,Backhoe_Loader_1,Fuel,Temperature,518.55
965,07-05-2022 16:40,Excavator_1,Misc,Exhaust Gas Temperature,614.92
966,07-05-2022 16:50,Excavator_1,Fuel,Fuel Pressure,73.62
967,07-05-2022 17:00,Backhoe_Loader_1,Drive,Pedal Sensor,5.74
968,07-05-2022 17:10,Backhoe_Loader_1,Fuel,Water in Fuel,3188.31
969,07-05-2022 17:20,Excavator_1,Engine,Oil Pressure,135.52
970,07-05-2022 17:30,Excavator_1,Fuel,Water in Fuel,6997.04
971,07-05-2022 17:40,Articulated_Truck_1,Misc,Exhaust Gas Temperature,1100.9
972,07-05-2022 17:50,Excavator_1,Fuel,Fuel Pressure,197.17
973,07-05-2022 18:00,Dozer_1,Drive,Brake Control,2.71
974,07-05-2022 18:10,Dozer_1,Misc,Hydraulic Pump Rate,109.51
975,07-05-2022 18:20,Articulated_Truck_1,Misc,Exhaust Gas Temperature,392.8
976,07-05-2022 18:30,Excavator_1,Misc,System Voltage,23.99
977,07-05-2022 18:40,Dozer_1,Misc,Air Filter Pressure,22.98
978,07-05-2022 18:50,Dozer_1,Fuel,Temperature,122.78
979,07-05-2022 19:00,Dozer_1,Engine,Oil Pressure,137.98
980,07-05-2022 19:10,Backhoe_Loader_1,Drive,Pedal Sensor,1.39
981,07-05-2022 19:20,Dozer_1,Misc,System Voltage,91.57
982,07-05-2022 19:30,Articulated_Truck_1,Drive,Brake Control,0.63
983,07-05-2022 19:40,Dozer_1,Misc,System Voltage,86.86
984,07-05-2022 19:50,Backhoe_Loader_1,Misc,Air Filter Pressure,22.54
985,07-05-2022 20:00,Backhoe_Loader_1,Engine,Speed,5208.68
986,07-05-2022 20:10,Excavator_1,Drive,Transmission Pressure,360.63
987,07-05-2022 20:20,Excavator_1,Misc,System Voltage,91.06
988,07-05-2022 20:30,Articulated_Truck_1,Drive,Transmission Pressure,1378.36
989,07-05-2022 20:40,Dozer_1,Fuel,Water in Fuel,4761.55
990,07-05-2022 20:50,Backhoe_Loader_1,Engine,Temperature,694.73
991,07-05-2022 21:00,Excavator_1,Fuel,Fuel Pressure,82.6
992,07-05-2022 21:10,Excavator_1,Misc,Exhaust Gas Temperature,1348.78
993,07-05-2022 21:20,Articulated_Truck_1,Fuel,Water in Fuel,6706.19
994,07-05-2022 21:30,Backhoe_Loader_1,Misc,System Voltage,65.57
995,07-05-2022 21:40,Articulated_Truck_1,Fuel,Water in Fuel,369.67
996,07-05-2022 21:50,Excavator_1,Misc,Air Filter Pressure,0.79
997,07-05-2022 22:00,Articulated_Truck_1,Engine,Temperature,165.3
998,07-05-2022 22:10,Articulated_Truck_1,Fuel,Water in Fuel,3724.02
999,07-05-2022 22:20,Dozer_1,Fuel,Fuel Pressure,89.15
1000,07-05-2022 22:30,Articulated_Truck_1,Engine,Speed,5001.73
